source,aim,w
31.0,54.0,0.06730993269037021
31.0,59.0,0.058789635125221534
31.0,70.0,0.08466675133346033
31.0,72.0,0.017960530202677488
31.0,74.0,0.17424273674761284
31.0,82.0,0.022809896167307987
31.0,86.0,0.04637388957601683
31.0,87.0,0.022809896167307987
31.0,98.0,0.023583331531828917
32.0,33.0,0.017391961901349118
32.0,34.0,0.05360562674188974
32.0,35.0,0.03418928299756789
32.0,36.0,0.017241379310344824
32.0,37.0,0.032325409191761786
32.0,38.0,0.05627418551130967
32.0,39.0,0.03448275862068965
32.0,40.0,0.014773127892422912
32.0,41.0,0.016162704595880897
32.0,42.0,0.051283924496351836
32.0,43.0,0.016543055566182168
32.0,44.0,0.04708236154307583
32.0,45.0,0.01838657828382305
32.0,46.0,0.018952451089472584
32.0,47.0,0.03830602342540459
32.0,48.0,0.008547320749391973
32.0,49.0,0.008321207075307036
32.0,50.0,0.03751612367420645
32.0,52.0,0.0197951895616224
32.0,54.0,0.027836908092500674
32.0,56.0,0.020024043286581836
32.0,58.0,0.01667593364912675
32.0,61.0,0.01915301171270229
32.0,64.0,0.020024043286581836
32.0,70.0,0.06565321642986127
32.0,72.0,0.03713906763541037
32.0,73.0,0.04376881095324085
32.0,75.0,0.022518867455552247
32.0,77.0,0.04571503208824945
32.0,78.0,0.04317328917763456
32.0,79.0,0.09284766908852593
32.0,81.0,0.023583331531828917
32.0,82.0,0.023583331531828917
32.0,83.0,0.023583331531828917
32.0,84.0,0.015368255536133624
32.0,86.0,0.02397316507426921
32.0,87.0,0.023583331531828917
32.0,89.0,0.022518867455552247
32.0,95.0,0.05150262026246048
32.0,96.0,0.02526993478596344
32.0,97.0,0.02158664458881728
32.0,100.0,0.02575131013123024
32.0,101.0,0.02397316507426921
32.0,102.0,0.02575131013123024
32.0,103.0,0.02626128657194451
33.0,36.0,0.017391961901349118
33.0,41.0,0.016303866268150616
33.0,43.0,0.03337507828811725
33.0,45.0,0.03709432560497715
33.0,48.0,0.00862197125625809
33.0,49.0,0.025181648258293957
33.0,52.0,0.01996807659577179
33.0,53.0,0.01996807659577179
33.0,57.0,0.023323714284710653
33.0,58.0,0.016821577756312225
33.0,59.0,0.04087595596566438
33.0,60.0,0.020198929081169426
33.0,65.0,0.01996807659577179
33.0,67.0,0.014997375688861584
33.0,70.0,0.0220755392844174
33.0,72.0,0.01873171623163388
33.0,73.0,0.0441510785688348
33.0,75.0,0.02271554252121273
33.0,77.0,0.046114297591071635
33.0,78.0,0.021775177815467117
33.0,79.0,0.046829290579084686
33.0,81.0,0.11894651701745165
33.0,82.0,0.04757860680698065
33.0,88.0,0.02503130871608794
33.0,90.0,0.025490637096729083
33.0,91.0,0.025490637096729083
34.0,35.0,0.017716466781757798
34.0,36.0,0.03573708449459316
34.0,38.0,0.7387350017917521
34.0,41.0,0.0335012605086404
34.0,43.0,0.08572408331227327
34.0,45.0,0.09527699174583824
34.0,47.0,0.019849711139180454
34.0,51.0,0.0200643088476282
34.0,52.0,0.041030496993110906
34.0,53.0,0.16412198797244362
34.0,54.0,0.01442474408026385
34.0,57.0,0.011981419244826487
34.0,58.0,0.017282528245507092
34.0,59.0,0.0209980262782904
34.0,60.0,0.02075242687882301
34.0,61.0,0.019849711139180454
34.0,62.0,0.017568209223157664
34.0,63.0,0.020286020648339485
34.0,65.0,0.041030496993110906
34.0,72.0,0.019245008972987525
34.0,73.0,0.022680460581325727
34.0,77.0,0.07106690545187014
34.0,78.0,0.04474373701426829
34.0,81.0,0.024441185836892216
34.0,83.0,0.26885304420581435
34.0,88.0,0.05143444998736397
34.0,91.0,0.026189140043946204
34.0,95.0,0.08006407690254358
34.0,99.0,0.05337605126836238
34.0,100.0,0.02668802563418119
34.0,101.0,0.024845199749997663
34.0,103.0,0.02721655269759086
35.0,36.0,0.03418928299756789
35.0,37.0,0.032050294323210465
35.0,38.0,0.03719683170880682
35.0,40.0,0.04394219057377804
35.0,41.0,0.016025147161605233
35.0,43.0,0.06560904417401638
35.0,44.0,0.015560551102236928
35.0,45.0,0.036460187841548634
35.0,52.0,0.01962671679947149
35.0,56.0,0.01985362279773438
35.0,57.0,0.0687749667999674
35.0,62.0,0.03361463227264072
35.0,65.0,0.01962671679947149
35.0,70.0,0.021698151830137312
35.0,71.0,0.016949152542372885
35.0,73.0,0.021698151830137312
35.0,76.0,0.017094641498783945
35.0,77.0,0.0679889413649005
35.0,79.0,0.023014365447458086
35.0,88.0,0.024603391565256143
35.0,95.0,0.02553214605940827
35.0,97.0,0.06420877537090426
35.0,99.0,0.02553214605940827
35.0,102.0,0.02553214605940827
36.0,37.0,0.016162704595880897
36.0,38.0,0.03751612367420645
36.0,39.0,0.017241379310344824
36.0,40.0,0.07386563946211458
36.0,41.0,0.016162704595880897
36.0,43.0,0.049629166698546515
36.0,45.0,0.0367731565676461
36.0,47.0,0.01915301171270229
36.0,48.0,0.03418928299756789
36.0,52.0,0.0197951895616224
36.0,53.0,0.0197951895616224
36.0,57.0,0.0578044339088637
36.0,59.0,0.02026102246182769
36.0,61.0,0.01915301171270229
36.0,62.0,0.03390317518104052
36.0,66.0,0.02158664458881728
36.0,71.0,0.017094641498783945
36.0,72.0,0.018569533817705184
36.0,73.0,0.04376881095324085
36.0,77.0,0.022857516044124726
36.0,79.0,0.023211917272131483
36.0,82.0,0.023583331531828917
36.0,88.0,0.024814583349273254
36.0,92.0,0.024382992454708537
36.0,93.0,0.024814583349273254
36.0,96.0,0.02526993478596344
36.0,97.0,0.02158664458881728
36.0,103.0,0.02626128657194451
37.0,40.0,0.16618649664935045
37.0,42.0,0.016025147161605233
37.0,44.0,0.014712247158412491
37.0,47.0,0.1077284357109812
37.0,48.0,0.02403772074240785
37.0,49.0,0.03120242514672726
37.0,52.0,0.018556740475630138
37.0,54.0,0.013047671948491468
37.0,59.0,0.018993429409939654
37.0,70.0,0.020515248496555453
37.0,73.0,0.020515248496555453
37.0,75.0,0.0422200330920749
37.0,80.0,0.013196793041081595
37.0,81.0,0.02210788441426909
37.0,82.0,0.02210788441426909
37.0,89.0,0.4433103474667865
37.0,93.0,0.0697863157798853
37.0,101.0,0.022473328748774737
37.0,104.0,0.024140227479263383
38.0,41.0,0.035168997422666486
38.0,43.0,0.03599661647706926
38.0,45.0,0.04000800240080028
38.0,50.0,0.040816326530612235
38.0,51.0,0.02106313659355673
38.0,52.0,0.0430730492253948
38.0,53.0,0.1292191476761844
38.0,57.0,0.012577870090366056
38.0,58.0,0.0181428752857415
38.0,61.0,0.020837855928270654
38.0,62.0,0.01844277783908294
38.0,63.0,0.021295885499998002
38.0,65.0,0.0430730492253948
38.0,73.0,0.023809523809523808
38.0,77.0,0.07460470969529907
38.0,78.0,0.023485569615051043
38.0,81.0,0.025657900289539272
38.0,83.0,0.12828950144769635
38.0,88.0,0.02699746235780194
38.0,95.0,0.02801659073402629
38.0,99.0,0.02801659073402629
38.0,100.0,0.02801659073402629
39.0,41.0,0.032325409191761786
39.0,45.0,0.0367731565676461
39.0,52.0,0.0197951895616224
39.0,53.0,0.039590379123244784
39.0,56.0,0.020024043286581836
39.0,59.0,0.02026102246182769
39.0,62.0,0.2373222262672836
39.0,65.0,0.0197951895616224
39.0,77.0,0.022857516044124726
39.0,78.0,0.06475993376645184
39.0,82.0,0.023583331531828917
39.0,91.0,0.05053986957192688
39.0,92.0,0.024382992454708537
39.0,94.0,0.02575131013123024
39.0,95.0,0.02575131013123024
39.0,97.0,0.02158664458881728
39.0,104.0,0.05150262026246048
40.0,41.0,0.013848874720779206
40.0,44.0,0.013447372472027637
40.0,47.0,0.0328221874205917
40.0,52.0,0.016961338288818958
40.0,59.0,0.03472096642294073
40.0,70.0,0.018751465015433733
40.0,73.0,0.0562543950463012
40.0,75.0,0.03859019663395365
40.0,76.0,0.014773127892422912
40.0,77.0,0.01958526645373186
40.0,79.0,0.01988893210439325
40.0,81.0,0.020207175225248872
40.0,88.0,0.021262162778128115
40.0,92.0,0.020892357824136745
40.0,93.0,0.021262162778128115
40.0,104.0,0.11032394541017196
41.0,45.0,0.017236256333167305
41.0,46.0,0.017766726362967538
41.0,47.0,0.017954739285163532
41.0,50.0,0.017584498711333246
41.0,52.0,0.03711348095126028
41.0,56.0,0.07508510557782777
41.0,57.0,0.010837601479372584
41.0,58.0,0.06253053994807224
41.0,60.0,0.018771276394456943
41.0,61.0,0.053864217855490594
41.0,62.0,0.04767312946227961
41.0,65.0,0.018556740475630138
41.0,66.0,0.04047223292581765
41.0,67.0,0.041812100500354527
41.0,68.0,0.01996807659577179
41.0,71.0,0.032050294323210465
41.0,75.0,0.02111001654603745
41.0,80.0,0.02639358608216319
41.0,91.0,0.04737793696791343
41.0,97.0,0.04047223292581765
41.0,101.0,0.08989331499509895
41.0,105.0,0.021759706994462228
42.0,43.0,0.016402261043504094
42.0,47.0,0.018990004393338027
42.0,52.0,0.01962671679947149
42.0,55.0,0.03970724559546876
42.0,56.0,0.01985362279773438
42.0,73.0,0.06509445549041194
42.0,76.0,0.017094641498783945
42.0,89.0,0.022327214034455325
42.0,92.0,0.04835094770297239
42.0,96.0,0.2756035436010373
42.0,100.0,0.02553214605940827
42.0,101.0,0.023769134427076417
43.0,45.0,0.33519554521581
43.0,52.0,0.07597371763975863
43.0,56.0,0.038426027846949
43.0,83.0,0.06788442333021308
43.0,88.0,0.16666666666666666
43.0,95.0,0.049416621110740085
43.0,96.0,0.0242464322484436
43.0,102.0,0.024708310555370042
43.0,104.0,0.19766648444296034
44.0,48.0,0.007780275551118464
44.0,49.0,0.007574453546558527
44.0,52.0,0.05405624776173354
44.0,55.0,0.05468119624323669
44.0,59.0,0.01844277783908294
44.0,65.0,0.03603749850782236
44.0,67.0,0.02706659809803833
44.0,68.0,0.01938916835823704
44.0,70.0,0.01992047682223989
44.0,71.0,0.031121102204473856
44.0,73.0,0.01992047682223989
44.0,86.0,0.06546536707079771
44.0,87.0,0.17173551629643674
44.0,102.0,0.02344036154692477
45.0,47.0,0.020425184255141667
45.0,50.0,0.020004001200400138
45.0,51.0,0.02064600347538335
45.0,52.0,0.06333004963811235
45.0,53.0,0.10555008273018726
45.0,56.0,0.0213540710879491
45.0,57.0,0.02465755738184364
45.0,58.0,0.03556714970147894
45.0,62.0,0.054232614454664034
45.0,73.0,0.02333800140046683
45.0,76.0,0.01838657828382305
45.0,77.0,0.02437574747090436
45.0,82.0,0.025149772741392844
45.0,83.0,0.07544931822417852
45.0,88.0,0.07938841860374447
45.0,95.0,0.027461751819054487
45.0,97.0,0.023020462775806542
45.0,101.0,0.02556549962824568
45.0,102.0,0.027461751819054487
45.0,104.0,0.16477051091432693
46.0,50.0,0.1649572197684645
46.0,55.0,0.0220112726581406
46.0,60.0,0.0220112726581406
46.0,61.0,0.1684303842133038
46.0,63.0,0.17213259316477408
46.0,64.0,0.0220112726581406
46.0,72.0,0.14288690166235204
46.0,79.0,0.05103103630798287
46.0,84.0,0.0675737378399486
46.0,85.0,0.02635231383473649
46.0,89.0,0.02475368857441686
46.0,94.0,0.08492077756084469
46.0,105.0,0.15309310892394862
47.0,48.0,0.018990004393338027
47.0,49.0,0.01848763648295252
47.0,51.0,0.021506619680967013
47.0,53.0,0.021989974856677124
47.0,55.0,0.022244202665006457
47.0,58.0,0.018524872445114318
47.0,64.0,0.04448840533001292
47.0,70.0,0.04862166383263152
47.0,72.0,0.02062842492517587
47.0,73.0,0.04862166383263152
47.0,75.0,0.07504691899113901
47.0,76.0,0.03830602342540459
47.0,79.0,0.18049871809528886
47.0,80.0,0.03127673715578023
47.0,81.0,0.02619812585311231
47.0,87.0,0.02619812585311231
47.0,93.0,0.027565892320998563
47.0,97.0,0.023980056885558414
47.0,98.0,0.027086448924394324
47.0,99.0,0.028606478384531155
47.0,100.0,0.028606478384531155
47.0,102.0,0.05721295676906231
48.0,49.0,0.8456646678886859
48.0,56.0,0.01985362279773438
48.0,59.0,0.010044292546128849
48.0,65.0,0.009813358399735746
48.0,73.0,0.0759435314054806
48.0,79.0,0.011507182723729043
49.0,55.0,0.009664204219008429
49.0,65.0,0.019107505086717092
49.0,72.0,0.008962214298964417
49.0,73.0,0.04224828336829853
49.0,79.0,0.022405535747411044
49.0,82.0,0.022764047083428086
50.0,51.0,0.02106313659355673
50.0,52.0,0.0215365246126974
50.0,55.0,0.021785510047514955
50.0,58.0,0.0181428752857415
50.0,60.0,0.04357102009502991
50.0,61.0,0.12502713556962392
50.0,63.0,0.06388765649999399
50.0,67.0,0.016175386202065652
50.0,68.0,0.02317448873296608
50.0,69.0,0.02258769757263128
50.0,70.0,0.07142857142857142
50.0,72.0,0.08081220356417686
50.0,76.0,0.018758061837103226
50.0,85.0,0.052164053095730106
50.0,89.0,0.02449979787750126
50.0,102.0,0.05603318146805258
50.0,104.0,0.02801659073402629
51.0,52.0,0.04445542244743871
51.0,53.0,0.022227711223719356
51.0,58.0,0.018725147156828454
51.0,60.0,0.0224846875206644
51.0,61.0,0.021506619680967013
51.0,69.0,0.1165631010300392
51.0,70.0,0.024573659359149524
51.0,74.0,0.02528608687120868
51.0,75.0,0.02528608687120868
51.0,82.0,0.026481357066618805
51.0,90.0,0.3121273946115411
51.0,94.0,0.028915746598312014
51.0,95.0,0.028915746598312014
51.0,99.0,0.028915746598312014
51.0,103.0,0.1179535649239177
51.0,104.0,0.028915746598312014
51.0,105.0,0.026064301757134343
52.0,53.0,0.06818181818181818
52.0,55.0,0.022990024493585143
52.0,56.0,0.06897007348075544
52.0,57.0,0.013273296830047474
52.0,58.0,0.09572994763343544
52.0,59.0,0.023262105259961773
52.0,61.0,0.04397994971335425
52.0,63.0,0.022473328748774737
52.0,66.0,0.024784079854830488
52.0,67.0,0.017069718549972968
52.0,69.0,0.04767312946227962
52.0,73.0,0.07537783614444091
52.0,75.0,0.05170876899950192
52.0,79.0,0.026650089544451302
52.0,82.0,0.05415303610738823
52.0,83.0,0.02707651805369412
52.0,86.0,0.027524094128159017
52.0,87.0,0.02707651805369412
52.0,88.0,0.05698028822981897
52.0,91.0,0.08703882797784893
52.0,95.0,0.14782809899727065
52.0,100.0,0.08869685939836239
52.0,102.0,0.029565619799454133
52.0,104.0,0.029565619799454133
53.0,54.0,0.015980069302514832
53.0,58.0,0.057437968580061276
53.0,59.0,0.06978631577988531
53.0,60.0,0.022990024493585143
53.0,62.0,0.058387420812114225
53.0,69.0,0.02383656473113981
53.0,73.0,0.025125945381480302
53.0,77.0,0.0262431940540739
53.0,78.0,0.09913631941932197
53.0,83.0,0.05415303610738823
53.0,91.0,0.08703882797784893
53.0,94.0,0.029565619799454133
53.0,95.0,0.11826247919781653
53.0,97.0,0.024784079854830488
53.0,100.0,0.029565619799454133
53.0,101.0,0.055048188256318034
53.0,103.0,0.03015113445777636
53.0,104.0,0.029565619799454133
54.0,70.0,0.017666631333439334
54.0,72.0,0.05996253511966891
54.0,74.0,0.05453644100254488
54.0,75.0,0.05453644100254488
54.0,78.0,0.017426257801887127
54.0,89.0,0.01817881366751496
54.0,90.0,0.020399668712070152
54.0,92.0,0.01968366647947391
54.0,102.0,0.04157653749630318
55.0,57.0,0.040280251338811114
55.0,58.0,0.019367337799588283
55.0,63.0,0.022733144649015786
55.0,65.0,0.045980048987170286
55.0,66.0,0.05014122105639002
55.0,68.0,0.0989541391990587
55.0,70.0,0.025416428388767447
55.0,71.0,0.01985362279773438
55.0,73.0,0.025416428388767447
55.0,75.0,0.026153289048297074
55.0,79.0,0.026958193300859603
55.0,85.0,0.027842302319485226
55.0,86.0,0.027842302319485226
55.0,87.0,0.02738955178323884
55.0,88.0,0.02881952088521175
55.0,95.0,0.029907430227728963
55.0,100.0,0.029907430227728963
56.0,58.0,0.05810201339876483
56.0,62.0,0.019687480773953943
56.0,64.0,0.023255813953488372
56.0,65.0,0.022990024493585143
56.0,66.0,0.02507061052819501
56.0,68.0,0.024738534799764674
56.0,73.0,0.025416428388767447
56.0,75.0,0.026153289048297074
56.0,76.0,0.020024043286581836
56.0,77.0,0.053093187320189895
56.0,82.0,0.02738955178323884
56.0,88.0,0.02881952088521175
56.0,91.0,0.17609018126512474
56.0,97.0,0.02507061052819501
56.0,101.0,0.05568460463897045
57.0,59.0,0.027171304864640745
57.0,68.0,0.01428279972600106
57.0,73.0,0.02934836354418746
57.0,76.0,0.023121773563545483
57.0,77.0,0.015326682995723429
57.0,78.0,0.014474523737201657
57.0,81.0,0.03162673019007228
57.0,82.0,0.015813365095036138
57.0,86.0,0.016074760739013736
57.0,92.0,0.032699125759685706
57.0,101.0,0.03214952147802747
58.0,59.0,0.039193090083481034
58.0,69.0,0.020080483222562468
58.0,79.0,0.02245066275334686
58.0,81.0,0.022809896167307987
58.0,82.0,0.022809896167307987
58.0,83.0,0.022809896167307987
58.0,91.0,0.09776474334756886
58.0,92.0,0.023583331531828917
58.0,95.0,0.1245338703466795
58.0,100.0,0.024906774069335898
58.0,102.0,0.024906774069335898
58.0,103.0,0.0254000254000381
58.0,104.0,0.024906774069335898
59.0,67.0,0.0349428278907306
59.0,69.0,0.024397501823713325
59.0,71.0,0.04017717018451539
59.0,74.0,0.05292561240249631
59.0,75.0,0.07938841860374447
59.0,76.0,0.04052204492365539
59.0,78.0,0.025367314471592056
59.0,81.0,0.027713699773684663
59.0,82.0,0.08314109932105399
59.0,83.0,0.027713699773684663
59.0,87.0,0.055427399547369326
59.0,90.0,0.029695693545824933
59.0,91.0,0.059391387091649865
59.0,95.0,0.030261376633440126
59.0,97.0,0.025367314471592056
59.0,98.0,0.08596023825918793
59.0,102.0,0.030261376633440126
60.0,61.0,0.022244202665006457
60.0,64.0,0.023255813953488372
60.0,66.0,0.02507061052819501
60.0,69.0,0.02411214110852061
60.0,80.0,0.032699125759685706
60.0,85.0,0.027842302319485226
60.0,94.0,0.08972229068318688
60.0,95.0,0.029907430227728963
60.0,101.0,0.027842302319485226
60.0,103.0,0.030499714066520932
61.0,63.0,0.17395415281425125
61.0,68.0,0.047324852428030105
61.0,72.0,0.08251369970070348
61.0,84.0,0.034144411881334824
61.0,85.0,0.02663118206456537
61.0,90.0,0.028071730702217298
61.0,92.0,0.027086448924394324
61.0,94.0,0.028606478384531155
61.0,97.0,0.023980056885558414
61.0,105.0,0.4899250919729268
62.0,64.0,0.019687480773953943
62.0,65.0,0.019462473604038074
62.0,69.0,0.02041241452319315
62.0,77.0,0.04494665749754948
62.0,78.0,0.021223817998900447
62.0,79.0,0.04564354645876383
62.0,82.0,0.023186944788008416
62.0,86.0,0.023570226039551584
62.0,101.0,0.023570226039551584
62.0,104.0,0.07595545253127499
63.0,68.0,0.024182541670333724
63.0,72.0,0.04216370213557839
63.0,79.0,0.02635231383473649
63.0,84.0,0.01744746408634046
63.0,85.0,0.05443310539518173
63.0,94.0,0.08770580193070293
63.0,105.0,0.21081851067789192
64.0,65.0,0.045980048987170286
64.0,68.0,0.04947706959952935
64.0,69.0,0.02411214110852061
64.0,70.0,0.025416428388767447
64.0,74.0,0.026153289048297074
64.0,82.0,0.054779103566477666
64.0,85.0,0.05568460463897045
64.0,90.0,0.02934836354418746
64.0,94.0,0.08972229068318688
64.0,99.0,0.029907430227728963
64.0,102.0,0.059814860455457926
64.0,103.0,0.030499714066520932
65.0,66.0,0.024784079854830488
65.0,68.0,0.024455799402225926
65.0,70.0,0.07537783614444091
65.0,71.0,0.01962671679947149
65.0,77.0,0.0262431940540739
65.0,81.0,0.02707651805369412
65.0,82.0,0.05415303610738823
65.0,83.0,0.08122955416108235
65.0,85.0,0.027524094128159017
65.0,99.0,0.11826247919781653
65.0,103.0,0.03015113445777636
66.0,67.0,0.037229039552497005
66.0,75.0,0.02819419372173005
66.0,93.0,0.09320546490017999
66.0,98.0,0.06105625108726636
67.0,71.0,0.2358558624062113
67.0,75.0,0.01941839093451543
67.0,80.0,0.07283570407292296
67.0,82.0,0.0203362958695521
67.0,84.0,0.01325230030201158
67.0,87.0,0.0203362958695521
68.0,70.0,0.05407380704358752
68.0,74.0,0.027820744203732862
68.0,85.0,0.17770466332772772
68.0,86.0,0.02961744388795462
68.0,103.0,0.03244428422615251
68.0,105.0,0.057353933467640436
69.0,83.0,0.02839809171235324
69.0,87.0,0.02839809171235324
69.0,90.0,0.030429030972509218
69.0,91.0,0.09128709291752768
69.0,102.0,0.03100868364730212
69.0,103.0,0.031622776601683784
70.0,74.0,0.028583097523751468
70.0,76.0,0.04376881095324085
70.0,85.0,0.060858061945018464
70.0,86.0,0.030429030972509232
70.0,99.0,0.09805806756909202
71.0,87.0,0.023382618677247783
71.0,90.0,0.05010973520018859
71.0,91.0,0.05010973520018859
71.0,103.0,0.02603778219616477
72.0,74.0,0.0485071250072666
72.0,75.0,0.024253562503633298
72.0,79.0,0.024999999999999998
72.0,84.0,0.033104235544094716
72.0,100.0,0.05547001962252291
72.0,105.0,0.024999999999999998
73.0,75.0,0.028583097523751468
73.0,79.0,0.08838834764831842
73.0,87.0,0.02993421700446249
73.0,88.0,0.0314970394174356
73.0,92.0,0.03094922302950865
73.0,95.0,0.06537204504606135
73.0,100.0,0.06537204504606135
74.0,82.0,0.030802055181684874
74.0,86.0,0.03131121455425747
74.0,87.0,0.030802055181684874
74.0,99.0,0.03363363969981562
74.0,101.0,0.03131121455425747
74.0,102.0,0.03363363969981562
74.0,103.0,0.03429971702850177
75.0,76.0,0.022518867455552247
75.0,79.0,0.12126781251816647
75.0,81.0,0.030802055181684874
75.0,82.0,0.030802055181684874
75.0,84.0,0.020072391147592503
75.0,90.0,0.06600983619844494
75.0,95.0,0.03363363969981562
75.0,98.0,0.0318464877649241
75.0,100.0,0.03363363969981562
76.0,81.0,0.023583331531828917
76.0,86.0,0.09589266029707684
76.0,97.0,0.02158664458881728
77.0,81.0,0.03126526997403612
77.0,87.0,0.03126526997403612
77.0,91.0,0.0335012605086404
77.0,97.0,0.028618190351607124
78.0,83.0,0.029526929767874632
78.0,84.0,0.01924144607210113
78.0,91.0,0.06327719971683328
79.0,80.0,0.01895245108947258
79.0,92.0,0.032826608214930636
79.0,100.0,0.03466876226407682
80.0,87.0,0.019255709562623336
80.0,89.0,0.01838657828382305
80.0,99.0,0.021025856676559
81.0,82.0,0.03225806451612904
81.0,83.0,0.03225806451612904
81.0,87.0,0.03225806451612904
81.0,100.0,0.03522349768381735
82.0,86.0,0.03279129178919765
82.0,91.0,0.034565056491014184
82.0,95.0,0.03522349768381735
82.0,97.0,0.029526929767874632
82.0,99.0,0.0704469953676347
82.0,102.0,0.03522349768381735
83.0,88.0,0.1018266349953196
83.0,91.0,0.034565056491014184
83.0,95.0,0.0704469953676347
83.0,99.0,0.03522349768381735
83.0,100.0,0.0704469953676347
84.0,87.0,0.02102121059172125
84.0,94.0,0.022953657440244437
84.0,105.0,0.0827605888602368
85.0,105.0,0.03227486121839514
86.0,99.0,0.0716114874039433
87.0,90.0,0.034565056491014184
87.0,102.0,0.03522349768381735
88.0,104.0,0.14824986333222026
89.0,93.0,0.06482037235521643
89.0,101.0,0.03131121455425747
90.0,103.0,0.03849001794597505
90.0,105.0,0.03402069087198858
91.0,94.0,0.03774256780481986
91.0,95.0,0.07548513560963972
91.0,103.0,0.03849001794597505
92.0,98.0,0.03448275862068966
92.0,100.0,0.07283570407292297
92.0,101.0,0.033903175181040524
93.0,100.0,0.037062465833055065
95.0,100.0,0.038461538461538464
95.0,102.0,0.038461538461538464
95.0,103.0,0.039223227027636816
100.0,101.0,0.03580574370197165
